4874	a <e1> family </e1> was evacuated from their <e2> home </e2> near the north canterbury township of waiau when the waiau river flooded overnight	13	entity	origin	1
4875	his <e1> girlfriend </e1> was in a <e2> trunk </e2> and they drove over a bridge	0	other	other	0
4876	the <e1> tabernacle </e1> was inside a rectangular <e2> court </e2> whose entrance faced the east	0	other	other	0
4877	the <e1> colouration </e1> has been caused by a blue <e2> dye </e2>	10	effect	cause	2
4878	small diced pieces of peach is found in the cheesecake and whats more a thick slice of <e1> peach </e1> <e2> jelly </e2> is hidden in between the cheesecake	14	origin	entity	2
4879	a drug smuggler tried to secret more than 2 pounds of <e1> hashish </e1> into the country inside a wooden <e2> chessboard </e2>	17	content	container	1
4880	from the <e1> anger </e1> <e2> sky </e2> was evolved from the sky air was evolved from the air fire was evolved and from the fire water was evolved	0	other	other	0
4881	angeles ortega family became involved with yeni navan after hearing from the local priest about a <e1> cooperative </e1> of organic coffee <e2> producers </e2> that was forming in order to seek out new markets and better prices	16	collection	member	2
4882	the <e1> disk </e1> and controller were in a <e2> box </e2> seven feet high and about 20 feet long and 3 feet wide	17	content	container	1
4883	the <e1> poem </e1> is from his posthumous <e2> diaries </e2> and collection a river dies of thirst : the girl the scream	13	entity	origin	1
4884	i have obediently banked in all his cash into my account and put a big fat <e1> cheque </e1> into his <e2> casket </e2>	7	entity	destination	1
4885	the <e1> studentship </e1> comprises of a tax free <e2> bursary </e2> of 15290 gbp pa plus the payment of fees for three years	12	whole	component	2
4886	as a noun a <e1> tag </e1> is a basic element of the <e2> languages </e2> used to create web pages html and similar languages such as xml	11	component	whole	1
4887	as zhivago omar sharif grabs her hand to help her aboard she slips and seems to fall beneath the <e1> wheels </e1> of the <e2> train </e2>	11	component	whole	1
4888	the <e1> defendant </e1> battered the victim with a standard weighted workout <e2> glove </e2> containing sand in the palm area	6	agency	instrument	2
4889	occasionally a dream proffers no solution but portrays only the <e1> anxiety </e1> which is generated by the <e2> conflict </e2>	10	effect	cause	2
4890	when the merchant was ready to come home he had bought a <e1> diamond </e1> <e2> necklace </e2> for his first daughter	0	other	other	0
4891	scarcely had we reached the edge of the wood when turk darted past us barking furiously at a <e1> troop </e1> of <e2> monkeys </e2> who were gambolling on the turf	16	collection	member	2
4892	their <e1> omelette </e1> was put inside the <e2> bread </e2> and was served on their plates	7	entity	destination	1
4893	my <e1> cousin </e1> was arriving at the <e2> train station </e2> in boston and i went for pickup	7	entity	destination	1
4894	this amazing <e1> machine </e1> contained a shift <e2> register </e2> made out of a motor and a rotor as well as a keyboard rom consisting solely of levers and springs	12	whole	component	2
4895	your republican tax cut fetish has drained government <e1> surpluses </e1> into unprecedented <e2> deficits </e2>	0	other	other	0
4896	the <e1> ship </e1> sailed from the <e2> port </e2> of site near marseilles on july 11 1947 with 4515 immigrants	13	entity	origin	1
4897	they ordered <e1> vaccine </e1> made with a 50 - year - old egg <e2> technology </e2> rather than experimental methods	0	other	other	0
4898	<e1> corn </e1> <e2> whiskey </e2> is an american liquor made from a mash made of at least 80 percent corn	14	origin	entity	2
4899	police investigating the discovery of a severed head on a british beach have found a <e1> suitcase </e1> full of <e2> body parts </e2> in a nearby harbour	18	container	content	2
4900	this <e1> volume </e1> contains a <e2> selection </e2> of japanese prose literature dating from the classical age	12	whole	component	2
4901	this was meant to represent the resting of the <e1> maize </e1> <e2> spirits </e2> until the next harvesting period came around	0	other	other	0
4902	the <e1> casket </e1> has been moved into the <e2> mausoleum </e2>	7	entity	destination	1
4903	the index is based on the set of the <e1> scientist </e1> most cited <e2> papers </e2> and the number of citations that they have received in other people publications	4	producer	product	2
4904	though the woods petered out further south the ground became increasingly difficult down towards the coast where it resembled a <e1> range </e1> of rocky <e2> mountains </e2>	16	collection	member	2
4905	robert pattinson wears a <e1> suit </e1> for a cemetery <e2> scene </e2> on location	0	other	other	0
4906	the <e1> researchers </e1> applied a vibration to monkeys fingertips for half a second using a pencillike <e2> probe </e2>	6	agency	instrument	2
4907	white <e1> gasoline </e1> was put inside a metal <e2> canister </e2> with a smooth flat base and lit to heat up the metal	7	entity	destination	1
4908	hitler expressed his <e1> disappointment </e1> over the munich agreement in a <e2> speech </e2> on 9 october 1938	1	message	topic	1
4909	for cricket we use a <e1> ball </e1> with <e2> pellets </e2> inside it which make a noise	12	whole	component	2
4910	his <e1> works </e1> criticize agricultural <e2> civilization </e2> as inherently oppressive	1	message	topic	1
4911	using the product around the house killed <e1> germs </e1> that were causing flu colds or <e2> sore throat </e2>	9	cause	effect	1
4912	the <e1> pain </e1> of loneliness is another theme of the <e2> book </e2>	2	topic	message	2
4913	his tale of a <e1> subculture </e1> of <e2> poets </e2> folk singers and eccentrics who smoked marijuana and rejected conformist society was written in just three weeks	16	collection	member	2
4914	the <e1> items </e1> are handed over into our <e2> trust </e2>	7	entity	destination	1
4915	he also hinted that the <e1> team </e1> is going away from the running <e2> game </e2> far too soon	13	entity	origin	1
4916	two large ash trees dominate the back garden and offer shade and shelter in all weathers and home to a colony of bats and <e1> building </e1> of <e2> rooks </e2>	16	collection	member	2
4917	police charge a carlisle man with eight <e1> offences </e1> in relation to the illegal <e2> trade </e2> of endangered tortoises	0	other	other	0
4918	the <e1> seeds </e1> have been blown into their <e2> fields </e2> by wind or deposited by birds	7	entity	destination	1
4919	on national day the government bestowed <e1> awards </e1> to deserving <e2> individuals </e2>	7	entity	destination	1
4920	the <e1> machine </e1> was in a <e2> cabinet </e2> very similar to the type a machines and weighed 95 pounds	17	content	container	1
4921	the <e1> charger </e1> was in a <e2> suitcase </e2> that was and still is ! lost by the airline	17	content	container	1
4922	the <e1> electromagnet </e1> has a <e2> coil </e2> of insulated wire around it which corresponds to the life energy currents which magnetise our body	12	whole	component	2
4923	the <e1> bicycle </e1> was manufactured in a <e2> building </e2> leased from their former employer the canadian typothetac company	13	entity	origin	1
4924	an iraqi <e1> unit </e1> is sent to battle the <e2> cult </e2>	0	other	other	0
4925	those <e1> people </e1> from mexico have entered into this <e2> country </e2> illegally	7	entity	destination	1
4926	my <e1> remark </e1> pertained to your earlier <e2> comments </e2>	1	message	topic	1
4927	the dead <e1> body </e1> of a british tourist was found tied in a <e2> sack </e2> with weights stripped and thrown into sea	17	content	container	1
4928	<e1> doctors </e1> treated the cancer with an experimental bone - marrow transplant <e2> procedure </e2> at berlin charite hospital	6	agency	instrument	2
4929	we filled the second <e1> drawer </e1> from the bottom in a four - drawer filing <e2> cabinet </e2> before any of the others to weight the bottom and to prevent it from tilting over	11	component	whole	1
4930	those <e1> canvases </e1> by mark rothko with luminous <e2> colors </e2> floating in space make me swoon	12	whole	component	2
4931	here was a <e1> woman </e1> who invented a generic plastic pouring <e2> insert </e2> a few years ago - making the spout - to - cup distance less critical	4	producer	product	2
4932	an <e1> album </e1> by the same artist has now been put into a <e2> folder </e2>	7	entity	destination	1
4933	a device for controlling the swinging of the <e1> boom </e1> of a <e2> sailboat </e2> comprises a line fixed at its opposite ends to opposite gunwales of the boat and passing intermediate its ends about a sheave carried by the boom	11	component	whole	1
4934	i have put the memory <e1> card </e1> into the <e2> camera </e2>	7	entity	destination	1
4935	in australia fifty cent <e1> coins </e1> have been put into <e2> circulation </e2>	0	other	other	0
4936	a <e1> covey </e1> of <e2> partridges </e2> nested in my pear grove	16	collection	member	2
4937	this picture <e1> frame </e1> fits <e2> photographs </e2> measuring 9 x 13 cm 3 5 x 5 inches	18	container	content	2
4938	the <e1> film </e1> details plastic <e2> path </e2> over the last 100 years and provides a wealth of expert interviews on practical and cutting edge solutions to recycling	1	message	topic	1
4939	finally the <e1> solute </e1> was placed inside a <e2> beaker </e2> and 5 ml of the solvent was pipetted into a 25 ml glass flask for each trial	7	entity	destination	1
4940	a sluggish <e1> cat </e1> named minnie sleeps in a <e2> scuttle </e2> beside the stove	17	content	container	1
4941	somali pirates simply shift their area of activity to avoid international <e1> flotilla </e1> of navy <e2> ships </e2> in the area	16	collection	member	2
